student_id,yil,rol,tier,gercek,tahmin,residual,kare_hata,agirlik,agirlikli_katki,katki_pct,v42_tahmin,sub2_tahmin,proje_kalite,teknik_mulakat,cgpa,kaldigi_ders,mentor_metni
STU_005113,2025,Cloud Engineer,Tier 2,54.0,69.05,-15.05,226.4,1.845,417.6,0.05,70.54,67.22,53.15,27.96,3.51,1,"Bulut mühendisliği alanındaki hevesin ve yetkinliğin dikkat çekiyor. Hackathon deneyimlerinle problem çözme becerilerini geliştirebilirsin. Projelerini daha görünür hale getirmek için GitHub profilini aktif tutman, kariyerine katkı sağlayacaktır."
STU_008974,2023,Software Developer,Tier 1,46.56,67.05,-20.49,420.0,0.989,415.5,0.05,65.98,68.37,53.64,60.6,3.77,3,"Hızla gelişen yazılım becerilerin ve sunum kabiliyetin, seni genç bir yazılım geliştirici olarak dikkat çekici kılıyor. Ancak, teknik becerilerinde daha fazla derinlik ve deneyim kazanman gerektiğini düşünüyorum. Hackathonlardaki başarıların, problem çözme yeteneğini pekiştiriyor ve seni diğer adaylardan ayıran bir özellik olarak öne çıkıyor."
STU_007575,2022,Software Developer,Tier 1,92.41,67.74,24.67,608.4,0.681,414.5,0.05,67.82,67.65,49.77,49.45,3.74,0,"Yazılım geliştirme alanında güçlü bir temel oluşturduğunu ve proje deneyimlerinle kendini geliştirdiğini gözlemliyorum. Ancak, iletişim becerilerin ve teknik mülakat deneyimin üzerinde çalışarak daha da güçlendirebilirsin. Genel olarak, potansiyelinle dikkat çekiyorsun ve kariyer hedeflerine ulaşmak için iyi bir konumdasın."
STU_003337,2021,Cybersecurity Analyst,Tier 3,43.16,70.75,-27.59,761.3,0.544,414.2,0.05,69.67,72.07,57.9,50.35,3.95,0,"Siber güvenlik alanına olan ilginiz ve sürekli öğrenme isteğiniz, bu alandaki gelişiminiz için büyük bir temel oluşturuyor. Problem çözme becerileriniz dikkat çekici bir seviyeye ulaşmışken, teknik görüşmelerde daha fazla pratik yapmanız faydalı olabilir. Takım çalışması konusundaki gelişiminizi görmek de oldukça memnuniyet verici."
STU_002790,2025,Cloud Engineer,Tier 1,50.76,65.67,-14.91,222.4,1.845,410.2,0.05,66.12,65.13,64.04,33.88,3.37,0,"Bu öğrencinin bulut mühendisliği konusundaki tutkulu yaklaşımı, proje çalışmalarına yansıdı ve önemli bir özgüven kazandırdı. Ancak iletişim skoru dikkat çekici derecede düşük, bu da onun iş hayatında daha etkin olabilmesi için üzerinde çalışması gereken bir alan."
STU_008758,2025,Data Scientist,Tier 2,88.42,73.52,14.9,222.1,1.845,409.7,0.05,73.68,73.32,57.65,71.33,2.43,0,Proje çalışmalarında sağladığı katkılar ve veri yapıları konusundaki başarıları ile oldukça potansiyelli bir veri bilimci adayı. Ancak iletişim yetenekleri ve sunum becerileri üzerinde daha fazla çalışması gerektiği açık.
STU_005471,2024,Frontend Developer,Tier 2,74.8,58.39,16.41,269.3,1.512,407.2,0.049,58.79,57.9,42.3,64.45,2.69,2,"Güzel bir Frontend Developer olmak için önemli bir potansiyele sahipsin. Kodlama ve SQL becerilerin oldukça iyi, fakat proje kalitesi üzerinde daha fazla çalışman gerektiğini gözlemledim. GitHub'daki katkıların ve freelancelerin, gelişimini destekleyici unsurlar."
STU_000619,2025,Data Scientist,Tier 1,70.73,55.88,14.85,220.4,1.845,406.6,0.049,54.38,57.72,16.95,67.01,2.56,2,"Bu öğrenci, veri bilimi alanında kendini geliştirmek için çaba gösteriyor, ancak bazı temel konularda eksiklikler var. Proje kalitesinin düşük olması dikkat çekici, ancak müşteri projelerinde aktif rol alması, pratik deneyim kazanmasına fayda sağlayacağını gösteriyor."
STU_002064,2026,Data Scientist,Tier 3,83.69,69.57,14.12,199.4,2.035,405.8,0.049,69.04,70.21,17.18,48.1,3.76,1,"Veri bilimi alanında büyük bir potansiyele sahip olan bu öğrenci, veri yapıları ve makine öğreniminde oldukça güçlüdür. Ancak proje kalitesi üzerinde daha çok çalışması, kariyer yolculuğunu destekleyecektir."
STU_005968,2026,Frontend Developer,Tier 4,56.54,70.65,-14.11,199.0,2.035,404.9,0.049,71.57,69.51,53.85,57.1,4.0,1,"Öğrenci, frontend geliştirme konusundaki yeteneği ve geniş gitHub portföyü ile dikkat çekiyor. Bununla birlikte, iletişim becerilerini geliştirmesi ve daha fazla takım çalışmasına katılması, profesyonel gelişimi için faydalı olacaktır. Genç yaşına rağmen, belirli bir deneyim derinliği kazanmayı başarmış."
STU_008451,2026,AI Engineer,Tier 4,66.04,51.94,14.1,198.9,2.035,404.9,0.049,51.56,52.39,51.13,63.39,2.82,2,"Proje çalışman sırasında belirgin bir özgüven eksikliği gözlemledim, ancak makine öğrenimi ve backend konusundaki güçlü yönlerin ile bu alanda derinleşme potansiyelin çok değerli. GitHub'daki projelerin, geliştirme sürecinde sıkça geri dönüş alman için iyi bir temel oluşturdu."
STU_002502,2026,Backend Developer,Tier 4,94.04,79.96,14.08,198.1,2.035,403.2,0.049,80.34,79.5,21.36,59.72,3.4,0,"Öğrenci, özellikle frontend becerileri ile dikkat çekiyor ve bu alanda sunduğu yüksek kaliteyi hackathon deneyimleriyle pekiştiriyor. Ancak, proje kalitesi ve iletişim becerileri üzerinde biraz daha çalışması gerektiğini gözlemledim. GitHub üzerindeki aktiflikleri, onu sektörde iyi bir yere taşıyacak."
STU_006907,2024,Backend Developer,Tier 4,60.73,77.04,-16.31,266.0,1.512,402.1,0.049,79.42,74.13,40.92,87.29,2.8,1,"Backend geliştirme alanında kendini ispatlama potansiyeline sahip olan bu öğrencinin proje kalitesi ve portföyü, gelişime açık ve etkileyici bir temel oluşturuyor. Teknik mülakatlarda gösterdiği başarı, doğru yönlendirme ile daha da güçlendirilebilir."
STU_002295,2022,Frontend Developer,Tier 1,66.77,91.06,-24.29,590.2,0.681,402.1,0.049,90.97,91.18,83.34,45.37,2.79,1,"Frontend geliştirme konusundaki başarısı ile öne çıkan bu öğrenci, kullanım kolaylığı ve estetik açıdan etkileyici projeler üretebilme yeteneğine sahip. Ancak, teknik mülakatlara hazırlanmak ve iletişim becerilerini geliştirmek, onun kariyerinde ilerlemesi için faydalı olacaktır."
STU_007022,2021,Frontend Developer,Tier 2,36.08,63.25,-27.17,738.3,0.544,401.7,0.049,65.01,61.11,37.27,37.11,3.08,0,"İletişim yetenekleri ve kodlama becerileri konusunda sağlam bir temeli var. Frontend geliştirme alanındaki azmi ve SQL bilgisi, onu bu alanda öne çıkarıyor. Ancak, proje kalitesi ve portfoy üzerinde daha fazla odaklanması gerektiğini düşünüyorum."
STU_008942,2023,Backend Developer,Tier 3,83.96,63.81,20.15,405.9,0.989,401.5,0.049,63.5,64.19,50.59,84.31,3.12,3,"Kendinizi sürekli geliştirme isteğiniz ve azimli çalışmanız, bir Backend Developer olarak potansiyelinizin farkında olduğunuzu gösteriyor. Ancak, iletişim ve takım çalışmasındaki zorluklar, projelerinizin genel kalitesini etkilemiş gibi görünüyor."
STU_000138,2024,Frontend Developer,Tier 4,90.37,74.08,16.29,265.5,1.512,401.4,0.049,74.96,73.0,82.92,22.19,2.99,2,"Özellikle frontend geliştirme konusundaki yetkinliği ile dikkat çekiyor. Staj deneyimleri, pratiğe dökme kabiliyetini artırmış. Ancak, teknik mülakat notundaki düşük puanı, daha fazla hazırlık yapması gerektiğini gösteriyor."
STU_004797,2024,DevOps Engineer,Tier 4,54.2,70.47,-16.27,264.6,1.512,400.0,0.048,71.18,69.59,41.1,60.62,3.89,2,"Matematik bölümünden gelen bu öğrenci, bulut teknolojilerinde etkileyici bir başarıya sahip olsa da, diğer teknik alanlarda kendini geliştirebilir. Gerçek proje tecrübesi kazanmış olması, potansiyelini pratikte sergilemesine yardımcı olacaktır."
STU_006477,2026,Data Analyst,Tier 4,93.02,79.02,14.0,196.0,2.035,398.9,0.048,78.51,79.65,80.53,33.06,3.33,1,"Dikkat çekici bir hızla büyüyen portföyü ve yüksek proje kalitesi, öğrencinin veri analizi alanındaki yeteneklerini gözler önüne seriyor. Bununla birlikte, iletişim becerileri ve teknik mülakat skorları üzerinde daha fazla odaklanarak başarılı bir veri analisti olma yolunda ilerlemesi önem taşıyor."
STU_003479,2025,Data Scientist,Tier 4,46.47,61.13,-14.66,215.1,1.845,396.7,0.048,60.62,61.76,51.62,85.45,2.78,2,"Öğrencim, veri bilimi konusundaki teorik bilgi birikimi sayesinde iyi bir temel oluşturmuş. Ancak, staj deneyimi eksikliği ve proje kalitesindeki düşüklük, kariyer hedeflerine ulaşmasını zorlaştırabilir."
STU_002823,2025,Cloud Engineer,Tier 1,60.57,75.22,-14.65,214.5,1.845,395.7,0.048,77.19,72.8,52.81,70.15,3.63,2,"Yüksek düzeyde bir problem çözme yeteneği ve veri yapıları bilgisi ile projelerinizde öne çıktınız. Ancak, iş tecrübesi açısından daha fazla proje veya staj deneyimi elde etmek, kariyerinizi hızlandırma açısından büyük fayda sağlayacaktır."
STU_009753,2025,Frontend Developer,Tier 1,82.58,67.94,14.64,214.2,1.845,395.2,0.048,67.51,68.47,69.43,55.89,3.32,2,"Sizi destekleyen bir kaynaktan elde ettiğiniz hackathon başarısı, yaratıcı ve yenilikçi bir düşünce tarzı geliştirdiğinizi gösteriyor. Frontend geliştirme konusundaki yetkinliğinizi artırarak daha fazla projeye katılmanız, portföyünüzü güçlendirecektir."
STU_003820,2024,DevOps Engineer,Tier 2,87.03,70.87,16.16,261.3,1.512,395.0,0.048,71.97,69.52,52.52,42.95,3.73,1,"DevOps alanında yükselmeyi hedefleyen bu öğrenci, bulut bilişim konusundaki bilgisi ve açık kaynak katkıları ile göz dolduruyor. Ancak, iletişim becerilerinde geliştirilmesi gereken alanlar var ve teknik mülakatlarda daha iyi bir hazırlık süreci geçirmesi faydalı olacaktır."
STU_001767,2023,Data Scientist,Tier 3,48.21,68.18,-19.97,398.9,0.989,394.6,0.048,68.59,67.69,35.3,41.56,2.67,1,"Veri bilimi alanındaki güçlü yazılım becerilerin, özellikle SQL ve makine öğrenimi konularında öne çıkıp, sana avantaj sağlıyor. Ancak, iletişim ve teknik görüşme becerilerini geliştirmen, kariyer başarı oranını artırabilir."
STU_009840,2023,Cybersecurity Analyst,Tier 2,83.51,63.55,19.96,398.4,0.989,394.2,0.048,65.75,60.86,57.75,20.79,3.27,0,"Siber güvenlik alanındaki hedefleri doğrultusunda ilerleyen bu öğrenci, iyi bir liderlik potansiyeline sahip. Ancak, teknik görüşlerini aktarırken daha fazla pratik yapması ve projelerinin kalitesini artırması faydalı olacaktır."
STU_005370,2025,MLOps Engineer,Tier 2,53.17,67.75,-14.58,212.5,1.845,392.1,0.047,66.93,68.75,40.83,44.3,3.59,0,"MLOps mühendisliğine olan tutkun ve proje bazındaki katılımın, teknoloji alanında derinleşmeye yönelik önemli bir adım. Kodlama ve problem çözme konularındaki becerilerin sağlam; iletişim ve portföy alanlarındaki gelişim ise ilerideki fırsatlarını daha da artıracaktır."
STU_001008,2022,Software Developer,Tier 3,61.44,85.38,-23.94,573.4,0.681,390.7,0.047,86.72,83.76,89.32,60.99,2.77,1,"Proje kaliten ve portföyündeki çeşitlilik gerçekten etkileyici. Ancak, takım içinde daha aktif bir şekilde yer almak ve iletişim becerilerini geliştirmek, kariyer hedeflerine ulaşmanda sana yardımcı olabilir."
STU_006611,2023,Cybersecurity Analyst,Tier 1,72.94,92.81,-19.87,394.9,0.989,390.7,0.047,92.35,93.37,85.74,78.68,2.46,2,"Cybersecurity alanındaki tutku ve proje kaliteniz dikkat çekici. Özellikle bulut altyapısı konusundaki yüksek puanınız, bu alanda sağlam bir temel oluşturduğunuzu gösteriyor. Ekip çalışmanız da oldukça güçlü, ancak iletişim becerilerinizi geliştirmek, kariyerinizi daha ileriye taşıyabilir."
STU_002027,2025,AI Engineer,Tier 2,29.45,44.0,-14.55,211.7,1.845,390.5,0.047,43.03,45.19,28.81,52.81,3.2,3,"AI mühendisliği hedefiniz için temel programlama becerilerinizi güçlendirmeniz gerekiyor. Mevcut projelerinizin kalitesi, ileri düzey becerilerinizi desteklemekte yeterli değil. Takım çalışması sürecinde daha fazla aktif rol almanızı tavsiye ederim, çünkü işbirliği içerisinde daha güçlü olabilirsiniz."
STU_005059,2025,Software Developer,Tier 4,40.71,55.26,-14.55,211.7,1.845,390.5,0.047,54.2,56.56,45.44,61.28,3.96,1,"Elde ettiğiniz değerli not ortalamanız, yazılım geliştirme için gerekli olan temel becerilerinizi gösteriyor. Ancak, iletişim ve sunum becerilerinize daha fazla özen göstererek bu eksiklikleri kapatmanız önemli. Takım çalışması sürecindeki etkinliğiniz, projelerin kaliteli olmasına katkıda bulunabilir."
STU_004523,2026,Data Scientist,Tier 3,75.13,88.94,-13.81,190.7,2.035,388.2,0.047,89.75,87.95,74.07,87.3,3.32,2,"Veri bilimi alanında kendisine belirlediği hedefe yönelik çabaları oldukça etkileyici. Teknik mülakatlardaki başarısı, olgunluk ve hazırlık düzeyini gösteriyor; ancak iletişim ve takım çalışmasına dair daha fazla deneyim edinmesi onun gelişimini tamamlayacaktır."
STU_001230,2026,Cybersecurity Analyst,Tier 2,91.69,77.89,13.8,190.5,2.035,387.7,0.047,78.54,77.1,76.49,88.37,3.34,2,"Siber güvenlik alanında sağlam bir temele sahip olan bu öğrencinin, teknik mülakat skorları oldukça etkileyici. Ancak, iletişim ve takım çalışması becerilerini artırmak, onu sektörde daha rekabetçi bir aday haline getirebilir. Hackathon deneyimlerini ve portföyünü zenginleştirerek ilerlemesi, kendisine fayda sağlayacaktır."
STU_000765,2025,Cloud Engineer,Tier 1,81.38,66.9,14.48,209.6,1.845,386.7,0.047,66.17,67.8,42.04,58.05,3.96,0,"Bulut mühendisliği hedefiniz doğrultusunda iyi bir yolda ilerliyorsunuz ve staj deneyimleriniz dikkat çekici. Bununla birlikte, teknik becerilerinizi ve projelerinizin kalitesini artırmaya yönelik çalışmalara odaklanırsanız, kariyeriniz için büyük bir avantaj elde edebilirsiniz. Takım çalışmalarındaki uyumunuz ise gelişiminiz için önemli bir faktör."
STU_004927,2025,Frontend Developer,Tier 1,63.08,77.55,-14.47,209.4,1.845,386.3,0.047,77.47,77.66,65.29,82.79,2.99,1,"Frontend geliştirme alanında hedefli çalışmalar yapan bu öğrenci, sorun çözme yeteneği ile öne çıkıyor. Ancak, iletişim ve liderlik becerilerinin geliştirilmesi gerektiğini gözlemliyorum; bunlar onu takım çalışmasında daha etkili bir birey yapabilir."
STU_006916,2022,Data Analyst,Tier 4,97.1,73.3,23.8,566.4,0.681,385.9,0.047,73.65,72.88,59.61,36.31,2.99,1,"Veri analizi alanındaki tutkusu ve makine öğrenimi konusundaki güçlü bilgisi, projelerine yansıyor. Özellikle frontend geliştirme konusundaki başarısı ile dikkat çekiyor; ancak proje kalite skoru üzerinde daha fazla çalışması gerektiğini gözlemledim."
STU_007162,2023,Cloud Engineer,Tier 1,49.33,69.06,-19.73,389.5,0.989,385.3,0.047,68.22,70.1,36.23,20.53,3.61,2,"Bulut mühendisliği hedefin doğrultusunda, veritabanı yapıları ve programlama konusundaki yetkinliğin dikkat çekici. Ancak, iletişim ve teknik mülakat notlarında gelişim göstermeni öneririm, bunlar kariyer yolunda önemli adımlar."
STU_009045,2025,Frontend Developer,Tier 2,81.43,66.99,14.44,208.5,1.845,384.7,0.046,66.13,68.05,73.33,70.38,3.73,2,"Frontend geliştirme hedefin doğrultusunda ilerlemelerin çok değerli. Proje kaliten iyi olmakla birlikte, kodlama ve veri yapıları konusundaki yetkinliğini artırman kariyer gelişimin için önemli. Takım çalışmasındaki liderlik potansiyelin, seni bu alanda bir adım ileri taşıyabilir."
STU_004966,2026,MLOps Engineer,Tier 4,97.2,83.45,13.75,189.0,2.035,384.6,0.046,83.75,83.09,47.4,59.0,2.76,1,"Proje kalitesi açısından daha fazla deneyim kazanmak gerektiğini belirtmekte fayda var; ancak, güçlü bir MLOps mühendisi olma potansiyelinizi gösterdiniz. Kodlama ve problem çözme becerileriniz dikkat çekici bir seviyede ve bu doğrultuda kariyer hedeflerinize ulaşmak için sağlam bir temel oluşturmuşsunuz."
STU_006146,2025,Cloud Engineer,Tier 2,97.2,82.76,14.44,208.4,1.845,384.5,0.046,83.23,82.19,61.65,47.99,3.52,1,"Gerçekten etkileyici bir şekilde bulut alanında uzmanlaştığını gözlemledim. Proje kaliten uzaktan beklenenden düşük olsa da, devops ve problem çözme becerilerin güçlü yönlerin. Gelecekteki kariyerin için sağlam bir temel oluşturuyorsun."
STU_004608,2024,Cloud Engineer,Tier 3,66.95,82.89,-15.94,254.2,1.512,384.3,0.046,84.36,81.1,72.68,37.6,2.43,0,"Bu öğrencinin bulut mühendisliği konusundaki tutumu ve ilgisi dikkat çekici. Projelerinde gösterdiği yaratıcılık ve çalışma disiplini, kariyerine olumlu yansıyacaktır. Ancak, teknik görüşme ve iletişim becerilerini güçlendirmesi gerektiğini söylemek gerekir."
STU_009492,2025,Data Scientist,Tier 2,53.92,68.35,-14.43,208.2,1.845,384.1,0.046,68.21,68.52,45.32,16.9,3.22,0,"Veri bilimi alanında ilerlemek için güçlü bir temel oluşturmuşsun. Özellikle SQL ve problem çözme yeteneklerin dikkat çekici, ancak teknik mülakatlara yönelik çalışmaları arttırmak senin için faydalı olabilir. İletişim becerilerin ve takım çalışmadaki etkinliğin, iş hayatında büyük avantaj sağlayacak nitelikte."
STU_000676,2025,Data Scientist,Tier 3,71.38,56.96,14.42,207.8,1.845,383.4,0.046,54.99,59.38,49.87,71.83,3.8,1,"Proje çalışmasında gösterdiği azim, veri bilimi alanındaki hedefleri için değerli bir temel oluşturuyor. Ancak, teknik becerilerini geliştirerek daha kapsamlı projeler üstlenmesi, profesyonel yolculuğunda önemli bir adım olacaktır."
STU_009922,2024,Software Developer,Tier 1,40.78,56.68,-15.9,252.7,1.512,382.1,0.046,58.52,54.43,51.85,23.34,3.1,0,"Genç yaşına rağmen yazılım geliştirme yetenekleri dikkat çekiyor, ancak iletişim ve teknik yeterliliklerinde daha fazla gelişime ihtiyaç duyuyor. Bir hackathon deneyimi ve kısa bir staj ile sektöre ilk adımını attı; bu, potansiyelini ortaya çıkartması için güzel bir başlangıç."
STU_004236,2026,AI Engineer,Tier 3,78.99,65.31,13.68,187.1,2.035,380.8,0.046,64.92,65.79,46.68,56.55,3.09,0,"Geliştirdiği projelerde sıklıkla yaratıcı çözümler buluyor ve farklı teknolojilerle çalışmayı seviyor. Ancak, proje kalitesi üzerine daha fazla odaklanması ve gerçek projelerde bulunması, kariyerinde daha sağlam bir temel oluşturmasına yardımcı olacaktır."
STU_004117,2025,Cloud Engineer,Tier 3,64.22,78.59,-14.37,206.4,1.845,380.7,0.046,78.46,78.74,61.83,73.48,2.9,3,"Bulut mühendisliği alanına olan tutkunuz ve bu konudaki teknik bilgi birikiminiz dikkat çekici. Ancak portföyünüzde çeşitlilik sağlamak ve daha fazla proje deneyimi kazanmak, yeteneklerinizi sergileme açısından faydalı olacaktır. İşe alım sürecinde başarılı olmak için daha çok uygulamalı deneyime ihtiyacınız var."
STU_009345,2021,Backend Developer,Tier 3,46.94,73.36,-26.42,697.8,0.544,379.7,0.046,70.93,76.32,50.49,51.37,3.12,0,"Projeniz üzerinde çalışarak sağladığınız katkılar, takım arkadaşlarınızla olan işbirliğinizle birleştiğinde büyük bir potansiyele dönüşebilir. Geliştirmeniz gereken alanlara odaklanarak, backend geliştirme yolculuğunuzda kendinizi daha da ileri taşıyabilirsiniz. Portföyünüz etkileyici, bu özelliği daha fazla ön plana çıkarmalısınız."
